index,episode,map,start,action,psnr_dec,lpips_dec,copy_psnr_dec,latent_mse,hud_psnr_dec,psnr_raw,lpips_raw,copy_psnr_raw,vae_psnr,vae_lpips,hud_psnr_raw,hud_vae_psnr
10636,11,12,362,5,25.792160034179688,0.21927951276302338,20.81794548034668,0.2874313294887543,31.770294189453125,24.080896377563477,0.24296671152114868,20.162094116210938,27.69132423400879,0.05892304703593254,27.81684112548828,29.02831268310547
10722,11,12,448,9,24.99373435974121,0.1192023754119873,21.406185150146484,0.2970091998577118,23.81325912475586,22.00296401977539,0.14209935069084167,19.75486946105957,24.090496063232422,0.06522221863269806,22.96240234375,28.122447967529297
10758,11,12,484,9,25.528274536132812,0.12044630944728851,21.2022762298584,0.28585147857666016,29.60071563720703,22.338680267333984,0.13991191983222961,19.722503662109375,24.325111389160156,0.06358840316534042,26.44453239440918,28.194807052612305
11144,11,12,870,5,27.121253967285156,0.12472289800643921,25.12516975402832,0.3264513313770294,23.569942474365234,25.64506721496582,0.14089564979076385,24.122447967529297,29.578720092773438,0.047170862555503845,22.362594604492188,27.71673011779785
11167,11,12,893,2,16.241724014282227,0.33864012360572815,15.959439277648926,0.4494962692260742,29.008806228637695,15.642289161682129,0.3513771593570709,15.382513046264648,24.43899917602539,0.06773794442415237,26.389476776123047,27.90026092529297
11173,11,12,899,9,21.14128875732422,0.28802910447120667,20.36769676208496,0.3651055693626404,27.76662826538086,20.19784927368164,0.30780255794525146,19.51287078857422,26.67922592163086,0.05458163097500801,25.201032638549805,27.267744064331055
11342,11,12,1100,7,22.915868759155273,0.2622672915458679,20.438730239868164,0.3390516936779022,24.035442352294922,22.109539031982422,0.2755662202835083,19.938711166381836,28.684003829956055,0.043509695678949356,23.554290771484375,31.6707820892334
11476,12,13,5,10,21.456775665283203,0.3111388087272644,18.66588592529297,0.28692904114723206,38.487335205078125,20.37827491760254,0.3276948928833008,17.996583938598633,25.983890533447266,0.0648784264922142,32.611915588378906,32.99000549316406
11552,12,13,81,6,20.136943817138672,0.3190878629684448,19.67365074157715,0.35896310210227966,38.07624435424805,19.108407974243164,0.32391875982284546,18.764440536499023,25.195913314819336,0.06336122006177902,33.01104736328125,33.56256866455078
11626,12,13,155,9,23.501243591308594,0.1796119511127472,23.253822326660156,0.3633382022380829,23.503599166870117,22.13722038269043,0.20827673375606537,21.911808013916016,26.65371322631836,0.0772629901766777,22.684621810913086,30.14927864074707
11753,12,13,346,19,17.12973403930664,0.3959712088108063,15.729626655578613,0.44061824679374695,36.68354797363281,16.722278594970703,0.40152814984321594,15.428701400756836,25.806673049926758,0.06088688224554062,33.015037536621094,34.01350402832031
11815,12,13,408,27,22.512147903442383,0.3382047116756439,18.489994049072266,0.3148888051509857,33.56916046142578,21.406126022338867,0.34489768743515015,18.0301570892334,27.351205825805664,0.07081421464681625,30.538766860961914,32.544151306152344
11980,12,13,669,5,24.095659255981445,0.283804327249527,22.199806213378906,0.2764253616333008,36.42494201660156,22.62660789489746,0.30229121446609497,21.156890869140625,27.12171173095703,0.0670463964343071,32.57118606567383,33.98637390136719
12001,12,13,690,9,27.20045280456543,0.11089105904102325,20.798147201538086,0.1509760469198227,34.91168212890625,24.086854934692383,0.13492873311042786,19.764259338378906,26.20978355407715,0.06406643986701965,31.705299377441406,33.525657653808594
12148,12,13,901,8,16.82839584350586,0.4111694395542145,16.13245391845703,0.4310186505317688,31.284748077392578,16.14764404296875,0.42035090923309326,15.543231010437012,24.128765106201172,0.0675065889954567,27.17146110534668,29.43251609802246
12282,12,13,1163,24,19.39556121826172,0.23566484451293945,18.430049896240234,0.3324386477470398,37.52274703979492,18.537029266357422,0.24399811029434204,17.714008331298828,25.323291778564453,0.061433348804712296,33.17713165283203,33.13827896118164
