index,episode,map,start,action,psnr_dec,lpips_dec,copy_psnr_dec,latent_mse,hud_psnr_dec,psnr_raw,lpips_raw,copy_psnr_raw,vae_psnr,vae_lpips,hud_psnr_raw,hud_vae_psnr
2743,2,16,504,19,16.151845932006836,0.4836479723453522,14.72864055633545,0.47326117753982544,28.81850242614746,15.867314338684082,0.4947134256362915,14.53760051727295,27.65983772277832,0.046805739402770996,26.314105987548828,28.506568908691406
2817,2,16,578,4,14.07174015045166,0.5316237211227417,13.766868591308594,0.554775059223175,28.710744857788086,13.410201072692871,0.536327600479126,13.113776206970215,22.01371955871582,0.05950562655925751,26.05910873413086,27.520965576171875
2868,2,16,661,15,21.19295883178711,0.485910564661026,20.226896286010742,0.40175554156303406,34.050071716308594,20.45478630065918,0.5053498148918152,19.630739212036133,27.28652000427246,0.08362718671560287,31.38885498046875,32.25944900512695
2912,2,16,705,9,23.476884841918945,0.42861539125442505,22.653545379638672,0.3839263617992401,33.088897705078125,22.02300262451172,0.4547424912452698,21.35364532470703,26.087928771972656,0.08636805415153503,31.123273849487305,31.98112678527832
2956,2,16,749,15,23.183259963989258,0.41525912284851074,22.237560272216797,0.3458712697029114,30.781665802001953,22.18348503112793,0.42501798272132874,21.34210205078125,27.289323806762695,0.08621508628129959,28.602733612060547,30.7298583984375
2967,2,16,760,7,21.901437759399414,0.45692726969718933,23.594648361206055,0.3916054368019104,24.589065551757812,20.832447052001953,0.4604793190956116,22.109453201293945,26.329973220825195,0.08480755984783173,23.513530731201172,29.978666305541992
3064,2,16,857,19,14.699336051940918,0.5120373368263245,18.008644104003906,0.4721745550632477,33.14555358886719,14.399394035339355,0.5243525505065918,17.406856536865234,25.26157569885254,0.07739564031362534,29.034263610839844,30.114139556884766
3093,2,16,886,9,17.782180786132812,0.4971116781234741,17.494808197021484,0.46080899238586426,31.84715461730957,17.187881469726562,0.5262751579284668,16.949752807617188,25.426353454589844,0.0799003392457962,28.683652877807617,29.393150329589844
3147,2,16,940,9,20.22091293334961,0.4563131332397461,19.3630313873291,0.41529545187950134,31.240903854370117,19.31696319580078,0.46948784589767456,18.616044998168945,25.666425704956055,0.06611311435699463,27.269399642944336,28.24355697631836
3148,2,16,941,5,21.369529724121094,0.37111082673072815,20.405593872070312,0.36667782068252563,32.11895751953125,20.25458335876465,0.3939134180545807,19.519222259521484,25.9821720123291,0.06973591446876526,27.28877067565918,28.18598175048828
3184,2,16,977,28,14.604804992675781,0.5640254020690918,14.729036331176758,0.5439826846122742,24.452505111694336,14.214634895324707,0.5681134462356567,14.319326400756836,24.15033721923828,0.07820554077625275,23.060752868652344,27.698610305786133
